2021-06-02T11:14:50,2021-06-02T11:29:43,030,Itämerentori,083,Meilahden sairaala,3630,890
2021-06-02T11:14:45,2021-06-02T11:37:34,003,Kapteeninpuistikko,129,Pernajantie,5484,1364
2021-06-02T11:14:42,2021-06-02T11:36:53,137,Arabian kauppakeskus,020,Kaisaniemenpuisto,4698,1326
2021-06-02T11:14:41,2021-06-02T11:30:54,513,Hakalehto,557,Louhentori,2158,969
2021-06-02T11:14:39,2021-06-02T11:15:27,057,Lauttasaaren ostoskeskus,057,Lauttasaaren ostoskeskus,16,44
2021-06-02T11:14:10,2021-06-02T11:30:38,083,Meilahden sairaala,024,Mannerheimintie,3007,983
2021-06-02T11:14:05,2021-06-02T11:37:08,016,Liisanpuistikko,037,Töölönkatu,3103,1378
2021-06-02T11:13:58,2021-06-02T11:36:07,055,Puistokaari,143,Kuikkarinne,445,141
2021-06-02T11:13:58,2021-06-02T11:19:31,008,Vanha kirkkopuisto,005,Sepänkatu,1194,329
2021-06-02T11:13:38,2021-06-02T11:25:39,134,Haukilahdenkatu,126,Kalasatama (M),1451,715
2021-06-02T11:13:37,2021-06-02T11:19:24,062,Välimerenkatu,069,Kalevankatu,1175,346
2021-06-02T11:13:29,2021-06-02T11:21:30,026,Kamppi (M),018,Porthania,1396,480
2021-06-02T11:13:24,2021-06-02T11:17:31,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,829,242
2021-06-02T11:13:24,2021-06-02T11:40:01,240,Viikin normaalikoulu,137,Arabian kauppakeskus,6253,1598
2021-06-02T11:13:12,2021-06-02T11:14:06,014,Senaatintori,014,Senaatintori,4,53
2021-06-02T11:13:12,2021-06-02T11:25:57,109,Hertanmäenkatu,150,Töölönlahden puisto,3598,760
2021-06-02T11:13:05,2021-06-02T11:27:21,030,Itämerentori,052,Heikkilänaukio,2478,852
2021-06-02T11:13:02,2021-06-02T11:30:27,083,Meilahden sairaala,024,Mannerheimintie,3048,1040
2021-06-02T11:13:00,2021-06-02T11:31:58,064,Tyynenmerenkatu,048,Mastokatu,3453,1133
2021-06-02T11:12:55,2021-06-02T11:23:01,030,Itämerentori,071,Hietaniemenkatu,1688,603
2021-06-02T11:12:51,2021-06-02T11:39:26,315,Vuosaaren liikuntapuisto,307,Ulappasilta,5491,1593
2021-06-02T11:12:47,2021-06-02T11:21:23,024,Mannerheimintie,005,Sepänkatu,1572,511
2021-06-02T11:12:41,2021-06-02T11:38:05,138,Arabiankatu,011,Unioninkatu,5603,1519
2021-06-02T11:12:37,2021-06-02T11:18:09,030,Itämerentori,069,Kalevankatu,1053,327
2021-06-02T11:12:36,2021-06-02T11:26:31,081,Stenbäckinkatu,115,Venttiilikuja,1794,831
2021-06-02T11:12:29,2021-06-02T11:21:52,126,Kalasatama (M),137,Arabian kauppakeskus,2152,565
2021-06-02T11:12:21,2021-06-02T11:25:53,363,Väärämäentie,360,Malmin asema,1954,805
2021-06-02T11:12:00,2021-06-02T11:15:36,079,Uimastadion,077,Nordenskiöldinaukio,1139,212
2021-06-02T11:11:57,2021-06-02T11:39:14,150,Töölönlahden puisto,127,Teurastamo,3728,1633
2021-06-02T11:11:54,2021-06-02T11:42:42,264,Eränkävijäntori,141,Intiankatu,6857,1844
2021-06-02T11:11:47,2021-06-02T11:25:13,617,Tiistinkallio,601,Nokkala,3042,801
2021-06-02T11:11:47,2021-06-02T11:36:05,237,Aulangontie,275,Itäkeskus (M),5564,1453
2021-06-02T11:11:46,2021-06-02T11:17:02,033,Kauppakorkeakoulu,071,Hietaniemenkatu,1006,312
2021-06-02T11:11:46,2021-06-02T11:26:02,075,Korjaamo,121,Vilhonvuorenkatu,2877,851
2021-06-02T11:11:44,2021-06-02T11:16:13,517,Länsituuli,523,Ahertajantie,512,263
2021-06-02T11:11:43,2021-06-02T11:20:37,042,Haapaniemenkatu,124,Isoisänsilta,1723,530
2021-06-02T11:11:41,2021-06-02T11:14:09,575,Tontunmäentie,573,Urheilupuisto (M),610,145
2021-06-02T11:11:40,2021-06-02T11:17:13,096,Huopalahdentie,093,Torpanranta,1257,330
2021-06-02T11:11:24,2021-06-02T11:16:00,095,Munkkiniemen aukio,089,Tilkanvierto,1014,271
2021-06-02T11:11:23,2021-06-02T11:14:56,034,Kansallismuseo,024,Mannerheimintie,647,209
2021-06-02T11:11:22,2021-06-02T11:33:01,006,Hietalahdentori,143,Kuikkarinne,3928,1298
2021-06-02T11:11:18,2021-06-02T11:11:58,126,Kalasatama (M),126,Kalasatama (M),1,39
2021-06-02T11:11:08,2021-06-02T11:17:52,026,Kamppi (M),019,Rautatientori / itä,814,400
2021-06-02T11:11:08,2021-06-02T11:24:45,617,Tiistinkallio,601,Nokkala,2989,812
2021-06-02T11:11:08,2021-06-02T11:20:36,105,Tilkantori,208,Valimotie,0,559
2021-06-02T11:11:06,2021-06-02T11:32:47,291,Itäkeskus Metrovarikko,330,Kontula (M),4149,1299
